id:ID,name,:LABEL
108114,negative regulation of focal adhesion assembly,biological_process
108115,AMP phosphorylation,biological_process
108116,dCMP phosphorylation,biological_process
108117,CMP phosphorylation,biological_process
108118,dAMP phosphorylation,biological_process
108119,protein K69-linked ufmylation,biological_process
108120,positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis,biological_process
108121,positive regulation of opsonization,biological_process
108122,nucleation of clathrin-coated pit,biological_process
108123,positive regulation of phosphatidylcholine biosynthetic process,biological_process
108124,negative regulation of myeloid dendritic cell chemotaxis,biological_process
108125,negative regulation of cell communication by electrical coupling involved in cardiac conduction,biological_process
108126,positive regulation of cell communication by electrical coupling involved in cardiac conduction,biological_process
108127,tri-n-butyltin metabolic process,biological_process
108128,positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,biological_process
108129,(1->3)-beta-D-glucan catabolic process,biological_process
108130,negative regulation of vein smooth muscle contraction,biological_process
108131,positive regulation of vein smooth muscle contraction,biological_process
108132,positive regulation of lysosome organization,biological_process
108133,monocyte activation involved in immune response,biological_process
108134,positive regulation of follicle-stimulating hormone secretion,biological_process
108135,negative regulation of follicle-stimulating hormone secretion,biological_process
108136,T-helper 1 cell extravasation,biological_process
108137,"CD8-positive, alpha-beta cytotoxic T cell extravasation",biological_process
108138,T-helper 17 cell extravasation,biological_process
108139,secretion by lung epithelial cell involved in lung growth,biological_process
108140,establishment of contractile vacuole localization,biological_process
108141,corrin catabolic process,biological_process
108142,negative regulation of mating-type specific transcription from RNA polymerase II promoter,biological_process
108143,positive regulation of mating-type specific transcription from RNA polymerase II promoter,biological_process
108144,negative regulation of histone H4-K20 methylation,biological_process
108145,alpha-pinene biosynthetic process,biological_process
108146,positive regulation of establishment of T cell polarity,biological_process
108147,positive regulation of memory T cell activation,biological_process
108148,positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,biological_process
108149,central nervous system interneuron axonogenesis,biological_process
108150,positive regulation of T-helper 1 cell cytokine production,biological_process
108151,positive regulation of sodium ion export across plasma membrane,biological_process
108152,negative regulation of sodium ion export across plasma membrane,biological_process
108153,auditory receptor cell fate specification,biological_process
108154,spinal cord motor neuron cell fate specification,biological_process
108155,ventral spinal cord interneuron specification,biological_process
108156,spinal cord commissural neuron specification,biological_process
108157,spinal cord association neuron specification,biological_process
108158,mitochondrial mRNA catabolic process,biological_process
108159,bronchiole development,biological_process
108160,protein modification process in other organism,biological_process
108161,proteolysis in other organism,biological_process
108162,peptidoglycan turnover,biological_process
108163,tRNA exon ligation utilizing ATP as source of linkage phosphate,biological_process
108164,"tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate",biological_process
108165,tRNA exon ligation utilizing GTP as source of linkage phosphate,biological_process
108166,negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress,biological_process
108167,endoplasmic reticulum stress-induced pre-emptive quality control,biological_process
108168,response to manganese-induced endoplasmic reticulum stress,biological_process
108169,dihydropteridine metabolic process,biological_process
108170,glial cell activation,biological_process
108171,platelet activation,biological_process
108172,keratinocyte activation,biological_process
108173,thrombocyte activation,biological_process
108174,chondrocyte activation,biological_process
108175,neuroblast activation,biological_process
108176,D-lactate biosynthetic process from methylglyoxal via (R)-lactaldehyde,biological_process
108177,negative regulation of miRNA catabolic process,biological_process
108178,peptidyl-arginine C5-methylation,biological_process
108179,negative regulation of chronic inflammatory response to non-antigenic stimulus,biological_process
108180,negative regulation of chronic inflammatory response to antigenic stimulus,biological_process
108181,negative regulation of neuronal action potential,biological_process
108182,negative regulation of phospholipase C activity,biological_process
108183,adenylate cyclase-inhibiting dopamine receptor signaling pathway,biological_process
108184,adenylate cyclase-inhibiting opioid receptor signaling pathway,biological_process
108185,adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway,biological_process
108186,regulation of hair cycle by canonical Wnt signaling pathway,biological_process
108187,carbon utilization,biological_process
108188,regulation of dense core granule exocytosis,biological_process
108189,sulfur utilization,biological_process
108190,carbohydrate utilization,biological_process
108191,phosphorus utilization,biological_process
108192,positive regulation of brown fat cell differentiation,biological_process
108193,zymogen granule exocytosis,biological_process
108194,calcium ion regulated lysosome exocytosis,biological_process
108195,monounsaturated fatty acid catabolic process,biological_process
108196,intestinal lipid catabolic process,biological_process
108197,trehalose catabolism in response to heat stress,biological_process
108198,negative regulation of growth factor dependent skeletal muscle satellite cell proliferation,biological_process
108199,transcription by RNA polymerase V,biological_process
108200,bacterial transcription,biological_process
108201,antisense RNA transcription,biological_process
108202,transcription by RNA polymerase IV,biological_process
108203,piRNA transcription,biological_process
108204,negative regulation of tubulin deacetylase activity,biological_process
108205,negative regulation of histone deacetylase activity,biological_process
108206,N-terminal peptidyl-serine monomethylation,biological_process
108207,N-terminal peptidyl-serine dimethylation,biological_process
108208,N-terminal peptidyl-serine trimethylation,biological_process
108209,D-serine catabolic process,biological_process
108210,selenocysteine catabolic process,biological_process
108211,"viral DNA genome packaging, headful",biological_process
108212,positive regulation of mast cell apoptotic process,biological_process
108213,positive regulation of macrophage apoptotic process,biological_process
108214,positive regulation of neutrophil apoptotic process,biological_process
108215,positive regulation of dendritic cell apoptotic process,biological_process
108216,positive regulation of single-stranded telomeric DNA binding,biological_process
108217,negative regulation of platelet-derived growth factor receptor-alpha signaling pathway,biological_process
108218,epithelial cell differentiation involved in mammary gland cord morphogenesis,biological_process
108219,epithelial cell differentiation involved in mammary gland alveolus development,biological_process
108220,GPI anchor biosynthetic process via N-asparaginyl-glycosylphosphatidylinositolethanolamine,biological_process
108221,GPI anchor biosynthetic process via N-alanyl-glycosylphosphatidylinositolethanolamine,biological_process
108222,T cell receptor V(D)J recombination,biological_process
108223,D-cysteine catabolic process,biological_process
108224,D-leucine catabolic process,biological_process
108225,D-valine catabolic process,biological_process
108226,D-tyrosine catabolic process,biological_process
108227,D-alanine catabolic process,biological_process
108228,D-lysine catabolic process,biological_process
108229,norepinephrine biosynthetic process,biological_process
108230,norepinephrine catabolic process,biological_process
108231,negative regulation of inflammatory response to wounding,biological_process
108232,sieve element enucleation,biological_process
108233,erythrocyte enucleation,biological_process
108234,multi-species biofilm formation,biological_process
108235,negative regulation of viral budding via host ESCRT complex,biological_process
108236,acetoacetic acid catabolic process,biological_process
108237,acetaldehyde biosynthetic process,biological_process
108238,hexadecanal biosynthetic process,biological_process
108239,glyoxal biosynthetic process,biological_process
108240,formaldehyde biosynthetic process,biological_process
108241,acetylcholine biosynthetic process,biological_process
108242,ethyl acetate biosynthetic process,biological_process
108243,neutrophil aggregation,biological_process
108244,monocyte aggregation,biological_process
108245,endosome to lysosome transport of low-density lipoprotein particle,biological_process
108246,corticospinal neuron axon guidance through the cerebral peduncle,biological_process
108247,corticospinal neuron axon guidance through the basilar pons,biological_process
108248,retinal ganglion cell axon guidance,biological_process
108249,olfactory bulb axon guidance,biological_process
108250,commissural neuron axon guidance,biological_process
108251,corticospinal neuron axon guidance through spinal cord,biological_process
108252,corticospinal neuron axon guidance,biological_process
108253,corticospinal neuron axon guidance through the cerebral cortex,biological_process
108254,serotonergic neuron axon guidance,biological_process
108255,photoreceptor cell axon guidance,biological_process
108256,corticospinal neuron axon guidance through the internal capsule,biological_process
108257,sympathetic neuron axon guidance,biological_process
108258,corticospinal neuron axon guidance through the medullary pyramid,biological_process
108259,dorsal/ventral axon guidance,biological_process
108260,dopaminergic neuron axon guidance,biological_process
108261,sequestering of zinc ion,biological_process
108262,sequestering of mercury,biological_process
108263,sequestering of manganese ion,biological_process
108264,adenosine salvage,biological_process
108265,guanosine salvage,biological_process
108266,inosine salvage,biological_process
108267,positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway,biological_process
108268,peptidyl-methionine oxidation,biological_process
108269,N-terminal peptidyl-methionine acetylation,biological_process
108270,N-terminal peptidyl-methionine carboxylation,biological_process
108271,copper ion export from vacuole,biological_process
108272,fructose export from vacuole to cytoplasm,biological_process
108273,transmembrane phosphate ion transport from cytosol to vacuole,biological_process
108274,glutathione transmembrane import into vacuole,biological_process
108275,L-aspartate transmembrane export from vacuole,biological_process
108276,basic amino acid transmembrane export from vacuole,biological_process
108277,epithelial to mesenchymal transition involved in endocardial cushion formation,biological_process
108278,epithelial to mesenchymal transition involved in coronary vasculature morphogenesis,biological_process
108279,epithelial to mesenchymal transition involved in cardiac fibroblast development,biological_process
108280,positive regulation of cutin biosynthetic process,biological_process
108281,positive regulation of MHC class II biosynthetic process,biological_process
108282,positive regulation of MHC class I biosynthetic process,biological_process
108283,positive regulation of nitric-oxide synthase biosynthetic process,biological_process
108284,bract development,biological_process
108285,petal development,biological_process
108286,stamen development,biological_process
108287,carpel development,biological_process
108288,sepal development,biological_process
108289,positive regulation of transcription from RNA polymerase II promoter in response to freezing,biological_process
108290,activation of protein histidine kinase activity,biological_process
108291,activation of protein kinase A activity,biological_process
108292,activation of protein kinase B activity,biological_process
108293,activation of protein kinase C activity,biological_process
108294,activation of Janus kinase activity,biological_process
108295,activation of NF-kappaB-inducing kinase activity,biological_process
108296,enterobactin catabolic process,biological_process
108297,"catechol catabolic process, ortho-cleavage",biological_process
108298,3-chlorocatechol catabolic process,biological_process
108299,"catechol catabolic process, meta-cleavage",biological_process
108300,larval feeding behavior,biological_process
108301,larval foraging behavior,biological_process
108302,behavioral defense response to insect,biological_process
108303,behavioral fear response,biological_process
108304,nose morphogenesis,biological_process
108305,tongue morphogenesis,biological_process
108306,taste bud morphogenesis,biological_process
108307,nematode male tail mating organ morphogenesis,biological_process
108308,positive regulation of heparan sulfate binding,biological_process
108309,negative regulation of branchiomeric skeletal muscle development,biological_process
108310,negative regulation of vascular wound healing,biological_process
108311,negative regulation of vessel branching,biological_process
108312,stomatal closure,biological_process
108313,stomatal opening,biological_process
108314,multi-organism membrane invagination,biological_process
108315,positive regulation of inhibitory postsynaptic potential,biological_process
108316,positive regulation of sensory perception of bitter taste,biological_process
108317,positive regulation of sensory perception of pain,biological_process
108318,positive regulation of detection of mechanical stimulus involved in sensory perception of touch,biological_process
108319,positive regulation of sensory perception of sweet taste,biological_process
108320,positive regulation of T cell antigen processing and presentation,biological_process
108321,positive regulation of macrophage antigen processing and presentation,biological_process
108322,positive regulation of B cell antigen processing and presentation,biological_process
108323,positive regulation of monocyte antigen processing and presentation,biological_process
108324,positive regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide,biological_process
108325,positive regulation of transcription from RNA polymerase II promoter in response to cobalt ion,biological_process
108326,positive regulation of transcription from RNA polymerase II promoter in response to ethanol,biological_process
108327,positive regulation of transcription from RNA polymerase II promoter in response to methylglyoxal,biological_process
108328,positive regulation of transcription from RNA polymerase II promoter in response to calcium ion,biological_process
108329,positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response,biological_process
108330,positive regulation of transcription from RNA polymerase II promoter in response to maltose,biological_process
108331,positive regulation of transcription from RNA polymerase II promoter in response to iron,biological_process
108332,peptide cross-linking via L-asparagine 5-imidazolinone glycine,biological_process
108333,peptide cross-linking via L-alanyl-5-imidazolinone glycine,biological_process
108334,regulation of protein serine/threonine phosphatase activity,biological_process
108335,positive regulation of monocyte aggregation,biological_process
108336,positive regulation of neutrophil aggregation,biological_process
108337,limb basal epidermal cell fate specification,biological_process
108338,limb granular cell fate specification,biological_process
108339,wing cell fate specification,biological_process
108340,notum cell fate specification,biological_process
108341,limb spinous cell fate specification,biological_process
108342,negative regulation of mitochondrial translational initiation,biological_process
108343,positive regulation of spinal cord association neuron differentiation by negative regulation of canonical Wnt signaling pathway,biological_process
108344,negative regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation,biological_process
108345,negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation,biological_process
108346,mitochondrial mRNA 5'-end processing,biological_process
108347,mitochondrial polycistronic RNA processing,biological_process
108348,negative regulation of ERK1 and ERK2 cascade,biological_process
108349,negative regulation of ERK5 cascade,biological_process
108350,inactivation of MAPKKK activity,biological_process
108351,negative regulation of transcription factor catabolic process,biological_process
108352,negative regulation of anaphase-promoting complex-dependent catabolic process,biological_process
108353,negative regulation of ER-associated ubiquitin-dependent protein catabolic process,biological_process
108354,protein depalmitoleylation,biological_process
108355,protein depropionylation,biological_process
108356,protein depalmitoylation,biological_process
108357,nuclear envelope budding,biological_process
108358,DNA methylation on adenine,biological_process
108359,epithelial cell proliferation involved in Malpighian tubule morphogenesis,biological_process
108360,"positive regulation of blood coagulation, intrinsic pathway",biological_process
108361,male pronuclear envelope synthesis,biological_process
108362,TRIF-dependent toll-like receptor 4 signaling pathway,biological_process
108363,lipid glycosylation,biological_process
108364,leaf formation,biological_process
108365,ocellus photoreceptor cell development,biological_process
108366,defense response to protozoan,biological_process
108367,suppression of symbiont entry into host by host,biological_process
108368,systemic acquired resistance,biological_process
108369,jasmonic acid and ethylene-dependent systemic resistance,biological_process
108370,defense response to oomycetes,biological_process
108371,induction of phytoalexin biosynthetic process,biological_process
108372,defense response to parasitic plant,biological_process
108373,negative regulation of androgen biosynthetic process,biological_process
108374,negative regulation of juvenile hormone biosynthetic process,biological_process
108375,negative regulation of estrogen biosynthetic process,biological_process
108376,calcium activated phosphatidylcholine scrambling,biological_process
108377,calcium activated phosphatidylserine scrambling,biological_process
108378,calcium activated galactosylceramide scrambling,biological_process
108379,positive regulation of neurofibrillary tangle assembly,biological_process
108380,negative regulation of neurofibrillary tangle assembly,biological_process
108381,positive regulation of muscle filament sliding,biological_process
108382,positive regulation of apical constriction involved in ventral furrow formation,biological_process
108383,positive regulation of hepatic stellate cell contraction,biological_process
108384,focal adhesion disassembly,biological_process
108385,cellular response to isolation stress,biological_process
108386,cellular response to caloric restriction,biological_process
108387,negative regulation of ribosomal protein gene transcription from RNA polymerase II promoter in response to stress,biological_process
108388,cellular response to hypoxia,biological_process
108389,cellular response to immobilization stress,biological_process
108390,stress-induced mitochondrial fusion,biological_process
108391,cellular response to anoxia,biological_process
108392,cellular response to actin cytoskeletal stress,biological_process
108393,DNA protection,biological_process
108394,cellular response to cell envelope stress,biological_process
108395,(+)-epi-alpha-bisabolol biosynthetic process,biological_process
108396,fumonisin biosynthetic process,biological_process
108397,cichorine biosynthetic process,biological_process
108398,ATP generation from poly-ADP-D-ribose,biological_process
108399,sulphoglycolysis,biological_process
108400,oxidative phosphorylation,biological_process
108401,DNA topological change,biological_process
108402,cobalamin catabolic process,biological_process
108403,maintenance of dense core granule location,biological_process
108404,'de novo' pyrimidine nucleobase biosynthetic process,biological_process
108405,pyrimidine ribonucleotide interconversion,biological_process
108406,positive regulation of plasminogen activation,biological_process
108407,Factor XII activation,biological_process
108408,positive regulation of sterol regulatory element binding protein cleavage,biological_process
108409,positive regulation of protein processing in phagocytic vesicle,biological_process
108410,"negative regulation of maintenance of mitotic sister chromatid cohesion, centromeric",biological_process
108411,"positive regulation of maintenance of mitotic sister chromatid cohesion, centromeric",biological_process
108412,CD4-positive gamma-delta intraepithelial T cell differentiation,biological_process
108413,"CD8-positive, gamma-delta intraepithelial T cell differentiation",biological_process
108414,mitochondrial mRNA modification,biological_process
108415,chloroplast mRNA modification,biological_process
108416,centrosome cycle,biological_process
108417,positive regulation of cellular defense response,biological_process
108418,negative regulation of cellular defense response,biological_process
108419,regulation of calcium-dependent activation of synaptic vesicle fusion,biological_process
108420,negative regulation of synaptic vesicle fusion to presynaptic active zone membrane,biological_process
108421,positive regulation of lipid binding,biological_process
108422,positive regulation of collagen binding,biological_process
108423,positive regulation of calcium ion binding,biological_process
108424,positive regulation of ferrous iron binding,biological_process
108425,neurohypophysis morphogenesis,biological_process
108426,liver morphogenesis,biological_process
108427,pharyngeal gland morphogenesis,biological_process
108428,mammary gland morphogenesis,biological_process
108429,hypophysis morphogenesis,biological_process
108430,"peptidyl-arginine methylation, to asymmetrical-dimethyl arginine",biological_process
108431,"peptidyl-arginine methylation, to symmetrical-dimethyl arginine",biological_process
108432,memory T cell extravasation,biological_process
108433,negative regulation of interferon-gamma-mediated signaling pathway,biological_process
108434,positive regulation of interferon-gamma-mediated signaling pathway,biological_process
108435,cellular response to selenite ion,biological_process
108436,positive regulation of neutrophil mediated killing of gram-positive bacterium,biological_process
108437,DNA replication-dependent nucleosome assembly,biological_process
108438,sperm incapacitation,biological_process
108439,sperm displacement,biological_process
108440,sperm storage,biological_process
108441,"tRNA splicing, via endonucleolytic cleavage and ligation",biological_process
108442,cytokine precursor processing,biological_process
108443,neuropeptide processing,biological_process
108444,heart capillary growth,biological_process
108445,blastocyst growth,biological_process
108446,skeletal muscle tissue growth,biological_process
108447,"antigen processing and presentation, endogenous lipid antigen via MHC class Ib",biological_process
108448,"antigen processing and presentation, exogenous lipid antigen via MHC class Ib",biological_process
108449,eIF2alpha dephosphorylation in response to endoplasmic reticulum stress,biological_process
108450,positive regulation of translation initiation in response to endoplasmic reticulum stress,biological_process
108451,eiF2alpha phosphorylation in response to endoplasmic reticulum stress,biological_process
108452,luteolin biosynthetic process,biological_process
108453,flavonol biosynthetic process,biological_process
108454,endothelial cell chemotaxis to fibroblast growth factor,biological_process
108455,microtubule severing,biological_process
108456,phragmoplast microtubule organization,biological_process
108457,radial microtubular system formation,biological_process
108458,intestinal epithelial cell development,biological_process
108459,negative regulation of RNA polymerase I regulatory region sequence-specific DNA binding,biological_process
108460,negative regulation of core promoter binding,biological_process
108461,negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding,biological_process
108462,determination of genital disc primordium,biological_process
108463,determination of wing disc primordium,biological_process
108464,neutrophil extravasation,biological_process
108465,monocyte extravasation,biological_process
108466,positive regulation of chondrocyte hypertrophy,biological_process
108467,light-induced release of internally sequestered calcium ion,biological_process
108468,D-methionine transport,biological_process
108469,D-serine transport,biological_process
108470,D-alanine transport,biological_process
108471,protein localization to kinetochore involved in kinetochore assembly,biological_process
108472,negative regulation of Wnt-mediated midbrain dopaminergic neuron differentiation,biological_process
108473,cytoplasmic sequestering of CFTR protein,biological_process
108474,positive regulation of phosphate transmembrane transport,biological_process
108475,lysosomal lumen pH elevation,biological_process
108476,phagosome reneutralization,biological_process
108477,negative regulation of erythrocyte aggregation,biological_process
108478,protein retention in Golgi apparatus,biological_process
108479,sequestering of actin monomers,biological_process
108480,maintenance of protein localization to heterochromatin,biological_process
108481,tubuloglomerular feedback,biological_process
108482,tRNA wobble base cytosine methylation,biological_process
108483,protein-FAD linkage via 3'-(8alpha-FAD)-L-histidine,biological_process
108484,protein-FAD linkage via 1'-(8alpha-FAD)-L-histidine,biological_process
108485,copper incorporation into copper-sulfur cluster via heptakis-L-histidino tetracopper mu4-sulfide hydroxide,biological_process
108486,peptidyl-histidine bromination,biological_process
108487,protein-heme linkage via 3'-L-histidine,biological_process
108488,peptidyl-histidine guanylation,biological_process
108489,positive regulation of maltohexaose transport,biological_process
108490,morphine catabolic process,biological_process
108491,aflatoxin catabolic process,biological_process
108492,codeine catabolic process,biological_process
108493,microtubule cytoskeleton attachment to nuclear envelope,biological_process
108494,"cytoskeletal rearrangement involved in phagocytosis, engulfment",biological_process
108495,fumiquinazoline F biosynthetic process,biological_process
108496,dipeptide import across plasma membrane,biological_process
108497,5-formyltetrahydrofolate transport,biological_process
108498,negative regulation of mitotic spindle formation (spindle phase one),biological_process
108499,positive regulation of mitotic spindle formation (spindle phase one),biological_process
108500,extracellular exosome macropinocytosis,biological_process
108501,clathrin-dependent extracellular exosome endocytosis,biological_process
108502,establishment of synaptic vesicle localization,biological_process
108503,negative regulation of interleukin-18-mediated signaling pathway,biological_process
108504,positive regulation of interleukin-18-mediated signaling pathway,biological_process
108505,striated muscle paramyosin thick filament assembly,biological_process
108506,plasmodesmata-mediated intercellular transport,biological_process
108507,gap junction-mediated intercellular transport,biological_process
108508,actin rod assembly,biological_process
108509,generation of mature 3'-end of 5S rRNA generated by RNA polymerase III,biological_process
108510,"maturation of 5S rRNA from tetracistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",biological_process
108511,defense response to Gram-negative bacterium,biological_process
108512,defense response to Gram-positive bacterium,biological_process
108513,erythromycin catabolic process,biological_process
108514,aspyridone B catabolic process,biological_process
108515,oxytetracycline catabolic process,biological_process
108516,aspyridone A catabolic process,biological_process
108517,positive regulation of telomere maintenance via recombination,biological_process
108518,positive regulation of telomere capping,biological_process
108519,positive regulation of telomeric loop formation,biological_process
108520,circadian regulation of calcium ion oscillation,biological_process
108521,NAD catabolic process,biological_process
108522,NADP catabolic process,biological_process
108523,glucosinolate biosynthetic process from phenylalanine,biological_process
108524,protein-FMN linkage via O3-riboflavin phosphoryl-L-threonine,biological_process
108525,protein-FMN linkage via 1'-(8alpha-FMN)-L-histidine,biological_process
108526,protein-FMN linkage via O3-riboflavin phosphoryl-L-serine,biological_process
108527,protein-FMN linkage via S-(4a-FMN)-L-cysteine,biological_process
108528,protein-FMN linkage via 3'-(8alpha-FMN)-L-histidine,biological_process
108529,nucleolar fragmentation,biological_process
108530,positive regulation of maltoheptaose transport,biological_process
108531,negative regulation of maltoheptaose transport,biological_process
108532,regulation of vasoconstriction by neuronal epinephrine,biological_process
108533,regulation of vasoconstriction by circulating epinephrine,biological_process
108534,negative regulation of cell migration in other organism,biological_process
108535,antigen processing and presentation of exogenous peptide antigen via MHC class II,biological_process
108536,"negative regulation of aspartic endopeptidase activity, intramembrane cleaving",biological_process
108537,negative regulation of serine-type endopeptidase activity,biological_process
108538,venous blood vessel development,biological_process
108539,coronary vasculature development,biological_process
108540,positive regulation of lipoprotein transport,biological_process
108541,butyrate catabolic process,biological_process
108542,chondroitin sulfate proteoglycan biosynthetic process,biological_process
108543,heparan sulfate proteoglycan biosynthetic process,biological_process
108544,protein O-linked mannosylation,biological_process
108545,protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan,biological_process
108546,chain elongation of O-linked mannose residue,biological_process
108547,positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity,biological_process
108548,"positive regulation of ATP-dependent microtubule motor activity, minus-end-directed",biological_process
108549,positive regulation of calcium-dependent ATPase activity,biological_process
108550,"positive regulation of ATP-dependent microtubule motor activity, plus-end-directed",biological_process
108551,endoplasmic reticulum inheritance,biological_process
108552,endoplasmic reticulum membrane fusion,biological_process
108553,endoplasmic reticulum polarization,biological_process
108554,antigen processing and presentation of polysaccharide antigen via MHC class II,biological_process
108555,snRNA 5'-end processing,biological_process
108556,"negative regulation of maintenance of mitotic sister chromatid cohesion, arms",biological_process
108557,"negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric",biological_process
108558,hydrolytic DNA demethylation,biological_process
108559,chemorepulsion involved in postnatal olfactory bulb interneuron migration,biological_process
108560,synaptic target inhibition,biological_process
108561,chemorepulsion involved in embryonic olfactory bulb interneuron precursor migration,biological_process
108562,chemorepulsion involved in precerebellar neuron migration,biological_process
108563,chemorepulsion involved in interneuron migration from the subpallium to the cortex,biological_process
108564,negative aerotaxis,biological_process
108565,mesonephric glomerular visceral epithelial cell differentiation,biological_process
108566,ecdysone biosynthetic process,biological_process
108567,negative regulation of symbiont transcription in response to host,biological_process
108568,Lewy body formation,biological_process
108569,neurofibrillary tangle assembly,biological_process
108570,aggresome assembly,biological_process
108571,gene silencing by miRNA,biological_process
108572,lipoteichoic acid D-alanylation,biological_process
108573,post-chaperonin tubulin folding pathway,biological_process
108574,protein refolding,biological_process
108575,protein folding in endoplasmic reticulum,biological_process
108576,protein maturation by protein folding,biological_process
108577,negative regulation of natural killer cell cytokine production,biological_process
108578,negative regulation by symbiont of host adenylate cyclase activity,biological_process
108579,etioplast organization,biological_process
108580,chromoplast organization,biological_process
108581,plastid translation,biological_process
108582,amyloplast organization,biological_process
108583,glyoxysome organization,biological_process
108584,plastid inheritance,biological_process
108585,negative regulation of establishment of cell polarity regulating cell shape,biological_process
108586,transforming growth factor beta2 activation,biological_process
108587,transforming growth factor beta3 activation,biological_process
108588,transforming growth factor beta1 activation,biological_process
108589,anaerobic catabolism of pairs of amino acids,biological_process
108590,anaerobic L-alanine catabolic process,biological_process
108591,anaerobic glycine catabolic process,biological_process
108592,viral tropism switching,biological_process
108593,uncoating of virus,biological_process
108594,virus maturation,biological_process
108595,viral gene expression,biological_process
108596,viral genome maturation,biological_process
108597,virus baseplate assembly,biological_process
108598,viral translational frameshifting,biological_process
108599,virion maturation,biological_process
108600,maintenance of viral latency,biological_process
108601,viral life cycle,biological_process
108602,viral genome integration into host DNA,biological_process
108603,viral capsid secondary envelopment,biological_process
108604,viral tail assembly,biological_process
108605,recruitment of helicase-primase complex to DNA lesions,biological_process
108606,latent virus replication,biological_process
108607,viral latency,biological_process
108608,superinfection exclusion,biological_process
108609,viral head-tail joining,biological_process
108610,virion assembly,biological_process
108611,viral translational termination-reinitiation,biological_process
108612,cap snatching,biological_process
108613,virus tail fiber assembly,biological_process
108614,viral replication complex formation and maintenance,biological_process
108615,pore formation by virus in membrane of host cell,biological_process
108616,latency-replication decision,biological_process
108617,genome retention in viral capsid,biological_process
108618,viral protein processing,biological_process
108619,ribosomal skipping,biological_process
108620,viral genome circularization,biological_process
108621,IRES-dependent viral translational initiation,biological_process
108622,viral RNA editing,biological_process
108623,viral scaffold assembly and maintenance,biological_process
108624,myeloid dendritic cell cytokine production,biological_process
108625,mast cell cytokine production,biological_process
108626,macrophage cytokine production,biological_process
108627,"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",biological_process
108628,O antigen biosynthetic process,biological_process
108629,"dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",biological_process
108630,"chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",biological_process
108631,"4,6-pyruvylated galactose residue biosynthetic process",biological_process
108632,regulation of transcription from RNA polymerase II promoter in response to DNA damage,biological_process
108633,SOS response,biological_process
108634,"DNA damage response, detection of DNA damage",biological_process
108635,negative regulation of zygosporangium development,biological_process
108636,negative regulation of aecium development,biological_process
108637,negative regulation of telium development,biological_process
108638,negative regulation of uredinium development,biological_process
108639,negative regulation of ascus development,biological_process
108640,negative regulation of oogonium development,biological_process
108641,negative regulation of basidium development,biological_process
108642,elastin catabolic process,biological_process
108643,positive regulation of crystal cell differentiation,biological_process
108644,positive regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus,biological_process
108645,positive regulation of filamentous growth of a population of unicellular organisms in response to starvation,biological_process
108646,negative regulation of ferroptosis,biological_process
108647,negative regulation of cornification,biological_process
108648,negative regulation of autophagic cell death,biological_process
108649,amyloid-beta clearance by transcytosis,biological_process
108650,antigen transcytosis by M cells in mucosal-associated lymphoid tissue,biological_process
108651,poly-hydroxybutyrate biosynthetic process,biological_process
108652,nitrate assimilation,biological_process
108653,nitrogen fixation,biological_process
108654,denitrification pathway,biological_process
108655,positive regulation of toll-like receptor 9 signaling pathway by B cell receptor internalization,biological_process
108656,negative regulation of protein targeting to vacuolar membrane,biological_process
108657,negative regulation of PERK-mediated unfolded protein response,biological_process
108658,negative regulation of appetite by leptin-mediated signaling pathway,biological_process
108659,positive regulation of actin filament binding,biological_process
108660,negative regulation of actin filament binding,biological_process
108661,tryptophan biosynthetic process,biological_process
108662,3-cyano-L-alanine biosynthetic process,biological_process
108663,L-serine biosynthetic process,biological_process
108664,phosphoarginine biosynthetic process,biological_process
108665,homomethionine biosynthetic process,biological_process
108666,valine biosynthetic process,biological_process
108667,homoserine biosynthetic process,biological_process
108668,histidine biosynthetic process,biological_process
108669,fructoselysine biosynthetic process,biological_process
108670,1-aminocyclopropane-1-carboxylate biosynthetic process,biological_process
108671,negative regulation of megakaryocyte differentiation,biological_process
108672,negative regulation of erythrocyte differentiation,biological_process
108673,"viral genome ejection through host cell envelope, contractile tail mechanism",biological_process
108674,"guanine deglycation, glyoxal removal",biological_process
