id:ID,name,:LABEL
Person;Organization:Måns Mårlind,Måns Mårlind,Person;Organization
Person;Organization:Cilla Jackert,Cilla Jackert,Person;Organization
Person:Josefin Neldén,Josefin Neldén,Person
Person:Adam Lundgren,Adam Lundgren,Person
Person:Jonathan Andersson,Jonathan Andersson,Person
Person;Organization:Robert Bierman,Robert Bierman,Person;Organization
Person:Jennifer Beals,Jennifer Beals,Person
Person;Organization:Pablo Trapero,Pablo Trapero,Person;Organization
Person:Daniel Valenzuela,Daniel Valenzuela,Person
Person:Luis Margani,Luis Margani,Person
Person;Organization:P.J. Hogan,P.J. Hogan,Person;Organization
Text:dermot mulroney,dermot mulroney,Text
Person:Don Sullivan,Don Sullivan,Person
Person:Fred Graham,Fred Graham,Person
Person:Lisa Simone,Lisa Simone,Person
Person:Shug Fisher,Shug Fisher,Person
Person;Organization:Bruce Brown,Bruce Brown,Person;Organization
Person:Robert August,Robert August,Person
Person:Bruce Brown,Bruce Brown,Person
Person;Organization:Christian Clavier,Christian Clavier,Person;Organization
Person:Christian Clavier,Christian Clavier,Person
Person:Brittany Curran,Brittany Curran,Person
Person;Organization:Vittorio Taviani,Vittorio Taviani,Person;Organization
Person;Organization:Yuval Adler,Yuval Adler,Person;Organization
Person;Organization:Charles Nordhoff,Charles Nordhoff,Person;Organization
Person;Organization:James Norman Hall,James Norman Hall,Person;Organization
Person;Organization:Arliss Howard,Arliss Howard,Person;Organization
Person;Organization:James Howard,James Howard,Person;Organization
Person;Organization:Rowland V. Lee,Rowland V. Lee,Person;Organization
Text:rowland v. lee,rowland v. lee,Text
Text:haunted house,haunted house,Text
Text:cedric the entertainer,cedric the entertainer,Text
Person;Organization:H.F. Saint,H.F. Saint,Person;Organization
Person:Bonita Granville,Bonita Granville,Person
Person;Organization:Scott Phillips,Scott Phillips,Person;Organization
Person:Stéphane Audran,Stéphane Audran,Person
Person:Jacqueline Sassard,Jacqueline Sassard,Person
Person;Organization:Georg Büchner,Georg Büchner,Person;Organization
Person:Eva Mattes,Eva Mattes,Person
Person;Organization:Esther Forbes,Esther Forbes,Person;Organization
Person;Organization:Lorna Moon,Lorna Moon,Person;Organization
Person;Organization:Marion Jackson,Marion Jackson,Person;Organization
Person:Dorothy Jordan,Dorothy Jordan,Person
Person;Organization:Rob Schmidt,Rob Schmidt,Person;Organization
Person;Organization:Tom Malloy,Tom Malloy,Person;Organization
Person:Tom Malloy,Tom Malloy,Person
Person;Organization:David Keith,David Keith,Person;Organization
Person;Organization:Menhaj Huda,Menhaj Huda,Person;Organization
Person;Organization:Noel Clarke,Noel Clarke,Person;Organization
Person:Noel Clarke,Noel Clarke,Person
Text:teenagers,teenagers,Text
Text:dysfunctional family,dysfunctional family,Text
Person;Organization:Stewart Hopewell,Stewart Hopewell,Person;Organization
Person;Organization:Arne Sultan,Arne Sultan,Person;Organization
Person;Organization:Marvin Worth,Marvin Worth,Person;Organization
Person:Howard Duff,Howard Duff,Person
Person;Organization:Michael Barak,Michael Barak,Person;Organization
Person;Organization:Chris Fisher,Chris Fisher,Person;Organization
Person:Eric Brown,Eric Brown,Person
Person;Organization:Henry Saine,Henry Saine,Person;Organization
Person;Organization:Perry Henzell,Perry Henzell,Person;Organization
Person;Organization:Trevor D. Rhone,Trevor D. Rhone,Person;Organization
Person:Jimmy Cliff,Jimmy Cliff,Person
Person;Organization:Joe Mantegna,Joe Mantegna,Person;Organization
Person:Ed Westwick,Ed Westwick,Person
Person:Cathy Moriarty,Cathy Moriarty,Person
Person;Organization:Berit Nesheim,Berit Nesheim,Person;Organization
Person:Bjørn Sundquist,Bjørn Sundquist,Person
Person:Marie Theisen,Marie Theisen,Person
Person;Organization:Phil Dornfeld,Phil Dornfeld,Person;Organization
Person;Organization:George Augusto,George Augusto,Person;Organization
Person;Organization:Savina Dellicour,Savina Dellicour,Person;Organization
Person;Organization:Ravi Kumar,Ravi Kumar,Person;Organization
Text:nova scotia,nova scotia,Text
Person:Ian Charleson,Ian Charleson,Person
Person:Cristina Marsillach,Cristina Marsillach,Person
Person;Organization:Amanda Gusack,Amanda Gusack,Person;Organization
Person:Oded Fehr,Oded Fehr,Person
Person:Christian Campbell,Christian Campbell,Person
Person:John Ashley,John Ashley,Person
Person;Organization:Mitch Marcus,Mitch Marcus,Person;Organization
Person:Anouk Grinberg,Anouk Grinberg,Person
Person:Missy Keating,Missy Keating,Person
Person;Organization:Hans Alfredson,Hans Alfredson,Person;Organization
Person:Hans Alfredson,Hans Alfredson,Person
Person:Dustin Farnum,Dustin Farnum,Person
Person;Organization:Hamilton Luske,Hamilton Luske,Person;Organization
Person;Organization:Bill Roberts,Bill Roberts,Person;Organization
Person;Organization:Jack Kinney,Jack Kinney,Person;Organization
Person;Organization:Norman Ferguson,Norman Ferguson,Person;Organization
Person;Organization:T. Hee,T. Hee,Person;Organization
Person;Organization:Erdman Penner,Erdman Penner,Person;Organization
Person;Organization:Aurelius Battaglia,Aurelius Battaglia,Person;Organization
Person;Organization:Joseph Sabo,Joseph Sabo,Person;Organization
Text:simple,simple,Text
Text:hamilton luske,hamilton luske,Text
Text:ben sharpsteen,ben sharpsteen,Text
Text:masons,masons,Text
Person;Organization:Monzaemon Chikamatsu,Monzaemon Chikamatsu,Person;Organization
Person:Shima Iwashita,Shima Iwashita,Person
Person:George O'Brien,George O'Brien,Person
Person:Shemp Howard,Shemp Howard,Person
Person;Organization:Matthew F. Jones,Matthew F. Jones,Person;Organization
Person;Organization:Steven Wright,Steven Wright,Person;Organization
Person:Steven Wright,Steven Wright,Person
Person;Organization:Stefano Piani,Stefano Piani,Person;Organization
Person;Organization:Enrique Cerezo,Enrique Cerezo,Person;Organization
Person;Organization:Antonio Tentori,Antonio Tentori,Person;Organization
Text:richard curtis,richard curtis,Text
Person:Victor Francen,Victor Francen,Person
Person;Organization:Tricia Fish,Tricia Fish,Person;Organization
Person:Mary Walsh,Mary Walsh,Person
Text:cathy moriarty,cathy moriarty,Text
Person;Organization:Christopher Munch,Christopher Munch,Person;Organization
Person;Organization:Adam Abraham,Adam Abraham,Person;Organization
Person;Organization:Gibson Frazier,Gibson Frazier,Person;Organization
Person:Cara Buono,Cara Buono,Person
Person:Gibson Frazier,Gibson Frazier,Person
Person;Organization:Paul Turner,Paul Turner,Person;Organization
Person;Organization:Alan Llwyd,Alan Llwyd,Person;Organization
Person:Huw Garmon,Huw Garmon,Person
Person;Organization:Eric Hendershot,Eric Hendershot,Person;Organization
Person:Randall England,Randall England,Person
Person;Organization:Jeremy Thomas,Jeremy Thomas,Person;Organization
Person;Organization:Walker Hamilton,Walker Hamilton,Person;Organization
Person;Organization:Eski Thomas,Eski Thomas,Person;Organization
Person;Organization:John Kennedy Toole,John Kennedy Toole,Person;Organization
Person:Diana Scarwid,Diana Scarwid,Person
Person:Jacob Tierney,Jacob Tierney,Person
Text:1940s,1940s,Text
Person:Alfred Abel,Alfred Abel,Person
Person:Gustav Fröhlich,Gustav Fröhlich,Person
Text:silent film,silent film,Text
Person:Mantan Moreland,Mantan Moreland,Person
Person:Ari Folman,Ari Folman,Person
Person:Thalmus Rasulala,Thalmus Rasulala,Person
Text:slapstick,slapstick,Text
Text:funniest movies,funniest movies,Text
Text:leslie nielsen,leslie nielsen,Text
Person;Organization:Michael Lesy,Michael Lesy,Person;Organization
Person;Organization:George Agnew Chamberlain,George Agnew Chamberlain,Person;Organization
Person:Dolores Michaels,Dolores Michaels,Person
Person;Organization:Jane Hinton,Jane Hinton,Person;Organization
Person;Organization:Grant Morrison,Grant Morrison,Person;Organization
Person;Organization:Frank Quitely,Frank Quitely,Person;Organization
Person;Organization:Robert Syd Hopkins,Robert Syd Hopkins,Person;Organization
Person:Jeremy Kemp,Jeremy Kemp,Person
Person;Organization:Robert De Niro,Robert De Niro,Person;Organization
Text:central intelligence agency,central intelligence agency,Text
Person;Organization:Eduardo Sacheri,Eduardo Sacheri,Person;Organization
Person:Soledad Villamil,Soledad Villamil,Person
Person;Organization:Philippe Lacheau,Philippe Lacheau,Person;Organization
Person;Organization:Nicolas Benamou,Nicolas Benamou,Person;Organization
Person:Vincent Desagnat,Vincent Desagnat,Person
Person:Philippe Lacheau,Philippe Lacheau,Person
Person:Alice David,Alice David,Person
Person:James Wilby,James Wilby,Person
Person;Organization:Erik Gustavson,Erik Gustavson,Person;Organization
Person;Organization:Jostein Gaarder,Jostein Gaarder,Person;Organization
Person:Silje Storstein,Silje Storstein,Person
Person;Organization:Lisa Leeman,Lisa Leeman,Person;Organization
Person:David Balding,David Balding,Person
Person:Flora,Flora,Person
Person;Organization:Gérard Pirès,Gérard Pirès,Person;Organization
Person;Organization:Charles Spaak,Charles Spaak,Person;Organization
Text:prisoners of war,prisoners of war,Text
Person;Organization:Shane Acker,Shane Acker,Person;Organization
Person;Organization:Pamela Pettler,Pamela Pettler,Person;Organization
Person;Organization:Maurice Leblanc,Maurice Leblanc,Person;Organization
Person;Organization:Francis de Croisset,Francis de Croisset,Person;Organization
Person;Organization:S.J. Clarkson,S.J. Clarkson,Person;Organization
Person;Organization:Nigel Slater,Nigel Slater,Person;Organization
Person:Ken Stott,Ken Stott,Person
Person:Oscar Kennedy,Oscar Kennedy,Person
Person;Organization:Pantelis Voulgaris,Pantelis Voulgaris,Person;Organization
Person:Victoria Haralabidou,Victoria Haralabidou,Person
Text:pantelis voulgaris,pantelis voulgaris,Text
Person;Organization:Hettie Macdonald,Hettie Macdonald,Person;Organization
Person;Organization:Jonathan Harvey,Jonathan Harvey,Person;Organization
Person;Organization:Netta Syrett,Netta Syrett,Person;Organization
Person;Organization:David Wong,David Wong,Person;Organization
Person:Chase Williamson,Chase Williamson,Person
Person:Rob Mayes,Rob Mayes,Person
Person;Organization:Carl Rinsch,Carl Rinsch,Person;Organization
Person;Organization:Scott Myers,Scott Myers,Person;Organization
Person;Organization:Steven Siegel,Steven Siegel,Person;Organization
Person;Organization:Bo Goldman,Bo Goldman,Person;Organization
Person:Torkel Petersson,Torkel Petersson,Person
Person:Jonas Karlsson,Jonas Karlsson,Person
Person:Brendan Coyle,Brendan Coyle,Person
Person;Organization:Georges Darien,Georges Darien,Person;Organization
Person:Marie Dubois,Marie Dubois,Person
Text:based on a book,based on a book,Text
Person:Jason Momoa,Jason Momoa,Person
Text:jason momoa,jason momoa,Text
Text:rachel nichols,rachel nichols,Text
Person:Aaron Jeffery,Aaron Jeffery,Person
Person:Ginny Simms,Ginny Simms,Person
Person;Organization:Riad Sattouf,Riad Sattouf,Person;Organization
Person;Organization:Marc Syrigas,Marc Syrigas,Person;Organization
Person:Vincent Lacoste,Vincent Lacoste,Person
Person:Alice Trémolière,Alice Trémolière,Person
Person;Organization:Stuart Murdoch,Stuart Murdoch,Person;Organization
Person:Anna Chlumsky,Anna Chlumsky,Person
Person:Austin O'Brien,Austin O'Brien,Person
Text:anna chlumsky,anna chlumsky,Text
Person:Dwight Yoakam,Dwight Yoakam,Person
Person;Organization:Kjell Grede,Kjell Grede,Person;Organization
Person;Organization:Mikhail Lermontov,Mikhail Lermontov,Person;Organization
Language;Text:Azerbaijani,Azerbaijani,Language;Text
Person;Organization:Bruce W. Smith,Bruce W. Smith,Person;Organization
Person;Organization:Robin Harris,Robin Harris,Person;Organization
Person:Vanessa Bell Calloway,Vanessa Bell Calloway,Person
Person;Organization:Andrew Rossi,Andrew Rossi,Person;Organization
Person;Organization:Elizabeth Cuthrell,Elizabeth Cuthrell,Person;Organization
Person;Organization:David Urrutia,David Urrutia,Person;Organization
Person;Organization:Denis Johnson,Denis Johnson,Person;Organization
Person;Organization:Kevin Greutert,Kevin Greutert,Person;Organization
Person:Tobin Bell,Tobin Bell,Person
Person:Costas Mandylor,Costas Mandylor,Person
Person:Betsy Russell,Betsy Russell,Person
Text:craig r. baxley,craig r. baxley,Text
Person:Michele Placido,Michele Placido,Person
Person:Vittorio Mezzogiorno,Vittorio Mezzogiorno,Person
Person;Organization:Andy Warhol,Andy Warhol,Person;Organization
Person;Organization:Nick Lyon,Nick Lyon,Person;Organization
Person;Organization:Keith Allan,Keith Allan,Person;Organization
Person;Organization:Delondra Williams,Delondra Williams,Person;Organization
Person;Organization:George Gatins,George Gatins,Person;Organization
Person;Organization:Fernando Eimbcke,Fernando Eimbcke,Person;Organization
Person:Jacqueline Obradors,Jacqueline Obradors,Person
Person;Organization:Jim O'Connolly,Jim O'Connolly,Person;Organization
Person;Organization:William Bast,William Bast,Person;Organization
Person:Gila Golan,Gila Golan,Person
Person:Jason Mewes,Jason Mewes,Person
Text:star wars,star wars,Text
Person:Jessie Matthews,Jessie Matthews,Person
Text:victor saville,victor saville,Text
Person;Organization:Paul Harris Boardman,Paul Harris Boardman,Person;Organization
Person;Organization:Mara Leveritt,Mara Leveritt,Person;Organization
Text:kris kristofferson,kris kristofferson,Text
Text:andrea arnold,andrea arnold,Text
Person;Organization:David DeFalco,David DeFalco,Person;Organization
Person:Kevin Gage,Kevin Gage,Person
Person;Organization:James Lew,James Lew,Person;Organization
Person;Organization:Hervey M. Cleckley,Hervey M. Cleckley,Person;Organization
Text:dissociative identity disorder,dissociative identity disorder,Text
Text:joanne woodward,joanne woodward,Text
Text:anthropomorphic,anthropomorphic,Text
Person;Organization:Fernando Pérez,Fernando Pérez,Person;Organization
Person;Organization:H.C. Potter,H.C. Potter,Person;Organization
Person:Ole Olsen,Ole Olsen,Person
Person:Chic Johnson,Chic Johnson,Person
Text:h.c. potter,h.c. potter,Text
Person;Organization:Wiebke von Carolsfeld,Wiebke von Carolsfeld,Person;Organization
Person;Organization:Lee Frost,Lee Frost,Person;Organization
Person;Organization:Wes Bishop,Wes Bishop,Person;Organization
Person:Roger Perry,Roger Perry,Person
Person:Don Marshall,Don Marshall,Person
Person;Organization:Mariane Pearl,Mariane Pearl,Person;Organization
Person:Archie Panjabi,Archie Panjabi,Person
Person:Dan Futterman,Dan Futterman,Person
Person;Organization:Nora Johnson,Nora Johnson,Person;Organization
Person:Tom Bosley,Tom Bosley,Person
Person;Organization:Rino Di Silvestro,Rino Di Silvestro,Person;Organization
Person;Organization:Kevin James,Kevin James,Person;Organization
Text:zoo,zoo,Text
Person;Organization:David Saperstein,David Saperstein,Person;Organization
Text:steve guttenberg,steve guttenberg,Text
Text:hume cronyn,hume cronyn,Text
Person:Bud Abbott,Bud Abbott,Person
Person:Lou Costello,Lou Costello,Person
Person:Nancy Guild,Nancy Guild,Person
Person:Jerry Lacy,Jerry Lacy,Person
Person;Organization:William Wharton,William Wharton,Person;Organization
Person;Organization:Steve Buscemi,Steve Buscemi,Person;Organization
Text:historical epic,historical epic,Text
Person:Gaspard Ulliel,Gaspard Ulliel,Person
Person:Jérémie Renier,Jérémie Renier,Person
Text:fashion,fashion,Text
Text:gaspard ulliel,gaspard ulliel,Text
Person;Organization:Rokuro Mochizuki,Rokuro Mochizuki,Person;Organization
Person;Organization:Greg Swartz,Greg Swartz,Person;Organization
Person:Anne Meara,Anne Meara,Person
Person:Manisha Koirala,Manisha Koirala,Person
Person;Organization:George Gallo,George Gallo,Person;Organization
Person;Organization:Andy Weiss,Andy Weiss,Person;Organization
Person:Gabriel Macht,Gabriel Macht,Person
Text:george gallo,george gallo,Text
Text:dane cook,dane cook,Text
Person:Joel Bissonnette,Joel Bissonnette,Person
Person;Organization:Michael Schaack,Michael Schaack,Person;Organization
Person;Organization:Akif Pirinçci,Akif Pirinçci,Person;Organization
Person;Organization:Martin Kluger,Martin Kluger,Person;Organization
Person:Mario Adorf,Mario Adorf,Person
Person;Organization:Rachel Talalay,Rachel Talalay,Person;Organization
Person;Organization:Alan Martin,Alan Martin,Person;Organization
Person;Organization:Jamie Hewlett,Jamie Hewlett,Person;Organization
Text:lori petty,lori petty,Text
Person;Organization:Leonardo Ricagni,Leonardo Ricagni,Person;Organization
Person:Russell Means,Russell Means,Person
Person:Litefoot,Litefoot,Person
Person;Organization:Jay Baruchel,Jay Baruchel,Person;Organization
Text:michael dowse,michael dowse,Text
Person;Organization:Jon Erwin,Jon Erwin,Person;Organization
Person;Organization:Andrew Erwin,Andrew Erwin,Person;Organization
Person;Organization:Andrea Gyertson Nasfell,Andrea Gyertson Nasfell,Person;Organization
Person:Sarah Drew,Sarah Drew,Person
Person:Patricia Heaton,Patricia Heaton,Person
Person:Karen Gillan,Karen Gillan,Person
Person;Organization:Fernando Barreda Luna,Fernando Barreda Luna,Person;Organization
Person;Organization:Jacques Cluzaud,Jacques Cluzaud,Person;Organization
Person;Organization:Jacques Perrin,Jacques Perrin,Person;Organization
Person;Organization:Michel Debats,Michel Debats,Person;Organization
Person;Organization:Jean Dorst,Jean Dorst,Person;Organization
Text:migration,migration,Text
Person;Organization:Emily Young,Emily Young,Person;Organization
Person;Organization:Paulo Coelho,Paulo Coelho,Person;Organization
Text:computers,computers,Text
Text:good,good,Text
Person;Organization:Joachim Trier,Joachim Trier,Person;Organization
Person;Organization:Dein Perry,Dein Perry,Person;Organization
Person;Organization:Adam Grossman,Adam Grossman,Person;Organization
Person:Michael Gross,Michael Gross,Person
Person;Organization:Charlie Higson,Charlie Higson,Person;Organization
Person:Chris McKenna,Chris McKenna,Person
Person:Nancy Brilli,Nancy Brilli,Person
Person:David Edwin Knight,David Edwin Knight,Person
Person;Organization:Alejandro Agresti,Alejandro Agresti,Person;Organization
Person;Organization:Mario Mendoza,Mario Mendoza,Person;Organization
Person;Organization:Johanna Spyri,Johanna Spyri,Person;Organization
Person;Organization:Clara Law,Clara Law,Person;Organization
Person:Rikiya Kurokawa,Rikiya Kurokawa,Person
Person;Organization:Jordan Crittenden,Jordan Crittenden,Person;Organization
Person;Organization:Peter Gaulke,Peter Gaulke,Person;Organization
Person;Organization:Gerry Swallow,Gerry Swallow,Person;Organization
Person:Chris Klein,Chris Klein,Person
Person;Organization:Chris Stapp,Chris Stapp,Person;Organization
Person;Organization:Matt Heath,Matt Heath,Person;Organization
Person:Chris Stapp,Chris Stapp,Person
Person:Matt Heath,Matt Heath,Person
Person:Nick Adams,Nick Adams,Person
Person:Myron McCormick,Myron McCormick,Person
Person:Joe Piscopo,Joe Piscopo,Person
Person;Organization:David Kellogg,David Kellogg,Person;Organization
Person;Organization:John Schultz,John Schultz,Person;Organization
Person;Organization:Leonardo Pieraccioni,Leonardo Pieraccioni,Person;Organization
Person:Leonardo Pieraccioni,Leonardo Pieraccioni,Person
Person;Organization:Adam Fields,Adam Fields,Person;Organization
Person;Organization:Martin Berkeley,Martin Berkeley,Person;Organization
Person;Organization:Robert M. Fresco,Robert M. Fresco,Person;Organization
Person;Organization:Margarete Böhme,Margarete Böhme,Person;Organization
Person:Louise Brooks,Louise Brooks,Person
Text:louise brooks,louise brooks,Text
Person;Organization:Mark Herman,Mark Herman,Person;Organization
Person;Organization:Jim Cartwright,Jim Cartwright,Person;Organization
Text:mark herman,mark herman,Text
Person;Organization:Robert Lee King,Robert Lee King,Person;Organization
Person;Organization:Charles Busch,Charles Busch,Person;Organization
Person;Organization:Gary Lennon,Gary Lennon,Person;Organization
Person:Angus Macfadyen,Angus Macfadyen,Person
Person:Aisha Tyler,Aisha Tyler,Person
Person;Organization:Gerd Oswald,Gerd Oswald,Person;Organization
Person;Organization:Jo Eisinger,Jo Eisinger,Person;Organization
Person;Organization:Mike Binder,Mike Binder,Person;Organization
Person:Ryan Kelley,Ryan Kelley,Person
Text:rory culkin,rory culkin,Text
Person:Marcello Pagliero,Marcello Pagliero,Person
Person;Organization:50 Cent,50 Cent,Person;Organization
Person;Organization:Robert Liebmann,Robert Liebmann,Person;Organization
Person;Organization:Heinrich Mann,Heinrich Mann,Person;Organization
Person;Organization:Karl Vollmöller,Karl Vollmöller,Person;Organization
Person:Kurt Gerron,Kurt Gerron,Person
Person;Organization:Tom Vaughan,Tom Vaughan,Person;Organization
Person;Organization:Allan Loeb,Allan Loeb,Person;Organization
Person;Organization:Steven Pearl,Steven Pearl,Person;Organization
Person:Mike O'Malley,Mike O'Malley,Person
Person;Organization:Adele Comandini,Adele Comandini,Person;Organization
Person;Organization:Ehud Yonay,Ehud Yonay,Person;Organization
Text:aircraft,aircraft,Text
Text:tom skerritt,tom skerritt,Text
Person;Organization:DuBose Heyward,DuBose Heyward,Person;Organization
Person;Organization:Dorothy Heyward,Dorothy Heyward,Person;Organization
Person;Organization:John H. Lee,John H. Lee,Person;Organization
Person;Organization:Kevin Costner,Kevin Costner,Person;Organization
Person:Deborah Harry,Deborah Harry,Person
Text:hallucinations,hallucinations,Text
Person;Organization:Philippe Martinez,Philippe Martinez,Person;Organization
Text:maggie cheung,maggie cheung,Text
Person;Organization:Michael Rymer,Michael Rymer,Person;Organization
Person;Organization:Michael Henry Brown,Michael Henry Brown,Person;Organization
Person;Organization:Benny Chan,Benny Chan,Person;Organization
Text:benny chan,benny chan,Text
Person;Organization:Chantal Akerman,Chantal Akerman,Person;Organization
Person;Organization:Kerry Conran,Kerry Conran,Person;Organization
Text:dieselpunk,dieselpunk,Text
Person;Organization:Justin Kerrigan,Justin Kerrigan,Person;Organization
Person;Organization:Niels Arden Oplev,Niels Arden Oplev,Person;Organization
Person;Organization:J.H. Wyman,J.H. Wyman,Person;Organization
Person;Organization:Steve Gomer,Steve Gomer,Person;Organization
Person;Organization:Sheryl Leach,Sheryl Leach,Person;Organization
Person;Organization:Stephen White,Stephen White,Person;Organization
Person;Organization:Thomas Cappelen Malling,Thomas Cappelen Malling,Person;Organization
Person:Mads Ousdal,Mads Ousdal,Person
Person:Rosie Perez,Rosie Perez,Person
Person;Organization:Jorge Grau,Jorge Grau,Person;Organization
Person:Cristina Galbó,Cristina Galbó,Person
Person:Ray Lovelock,Ray Lovelock,Person
Person;Organization:Stéphane Cabel,Stéphane Cabel,Person;Organization
Person:Samuel Le Bihan,Samuel Le Bihan,Person
Text:18th century,18th century,Text
Person:Chingmy Yau,Chingmy Yau,Person
Person:Carrie Ng,Carrie Ng,Person
Person:Patrice Donnelly,Patrice Donnelly,Person
Person;Organization:Franck Khalfoun,Franck Khalfoun,Person;Organization
Person;Organization:Mark Haggard,Mark Haggard,Person;Organization
Person;Organization:Rob Meltzer,Rob Meltzer,Person;Organization
Person:Kristen Schaal,Kristen Schaal,Person
Person:Rob Huebel,Rob Huebel,Person
Person;Organization:David Divine,David Divine,Person;Organization
Person:Alexis Minotis,Alexis Minotis,Person
Person:Eugenie Leontovich,Eugenie Leontovich,Person
Person:Patricia Breslin,Patricia Breslin,Person
Person:Alan Bunce,Alan Bunce,Person
Person;Organization:W.P. Kinsella,W.P. Kinsella,Person;Organization
Person;Organization:Tamar Simon Hoffs,Tamar Simon Hoffs,Person;Organization
Person:Dedee Pfeiffer,Dedee Pfeiffer,Person
Person:Susanna Hoffs,Susanna Hoffs,Person
Person:Nancy Olson,Nancy Olson,Person
Person;Organization:Mac Carter,Mac Carter,Person;Organization
Person:Adolf Hitler,Adolf Hitler,Person
Text:third reich,third reich,Text
Person;Organization:John Korty,John Korty,Person;Organization
Person;Organization:Charles Swenson,Charles Swenson,Person;Organization
Text:john korty,john korty,Text
Person;Organization:Makinov,Makinov,Person;Organization
Person;Organization:Thomas Schlamme,Thomas Schlamme,Person;Organization
Person;Organization:Beth Henley,Beth Henley,Person;Organization
Person;Organization:Steven Lisberger,Steven Lisberger,Person;Organization
Person:Kitty Aldridge,Kitty Aldridge,Person
Person:Bob Peck,Bob Peck,Person
Person;Organization:Julien Boivent,Julien Boivent,Person;Organization
Person;Organization:Jonathan Tropper,Jonathan Tropper,Person;Organization
Person:Ricardo Cortez,Ricardo Cortez,Person
Person:Jeremy Sisto,Jeremy Sisto,Person
Person:Angela Bettis,Angela Bettis,Person
Text:jeremy sisto,jeremy sisto,Text
Person;Organization:Francesca Gregorini,Francesca Gregorini,Person;Organization
Person:Amy Ferguson,Amy Ferguson,Person
Person:Georgia King,Georgia King,Person
Text:on the run,on the run,Text
Text:william goldman,william goldman,Text
Person;Organization:Bart Baker,Bart Baker,Person;Organization
Person;Organization:Todd Lincoln,Todd Lincoln,Person;Organization
Person:Sebastian Stan,Sebastian Stan,Person
Person:Ashley Greene,Ashley Greene,Person
Person;Organization:Gilbert Adair,Gilbert Adair,Person;Organization
Person;Organization:Michael Gornick,Michael Gornick,Person;Organization
Person:Tom Savini,Tom Savini,Person
Person;Organization:Olivier Adam,Olivier Adam,Person;Organization
Person;Organization:Peter Madsen,Peter Madsen,Person;Organization
Person;Organization:Anna Seghers,Anna Seghers,Person;Organization
Person;Organization:Kevin Bray,Kevin Bray,Person;Organization
Text:lottery,lottery,Text
Person;Organization:Nagraj Manjule,Nagraj Manjule,Person;Organization
Person;Organization:Frank Yablans,Frank Yablans,Person;Organization
Person;Organization:Peter Gent,Peter Gent,Person;Organization
Person;Organization:Walter Lord,Walter Lord,Person;Organization
Text:titanic,titanic,Text
Person;Organization:Rashane Limtrakul,Rashane Limtrakul,Person;Organization
Person;Organization:George C. Wolfe,George C. Wolfe,Person;Organization
Person;Organization:Jordan Roberts,Jordan Roberts,Person;Organization
Person;Organization:Michelle Wildgen,Michelle Wildgen,Person;Organization
Person;Organization:Brian Taggert,Brian Taggert,Person;Organization
Person:Linda Purl,Linda Purl,Person
Person;Organization:Christian Ditter,Christian Ditter,Person;Organization
Person;Organization:Cecelia Ahern,Cecelia Ahern,Person;Organization
Person;Organization:Juliette Towhidi,Juliette Towhidi,Person;Organization
Person:Bubba Lewis,Bubba Lewis,Person
Person;Organization:Bernice Rubens,Bernice Rubens,Person;Organization
Person;Organization:Bayard Veiller,Bayard Veiller,Person;Organization
Person:The Beatles,The Beatles,Person
Person:George Harrison,George Harrison,Person
Text:beatles,beatles,Text
Text:the beatles,the beatles,Text
Person;Organization:Elyse Friedman,Elyse Friedman,Person;Organization
Person:Lauritz Melchior,Lauritz Melchior,Person
Person;Organization:Rod Lurie,Rod Lurie,Person;Organization
Person;Organization:Gordon Williams,Gordon Williams,Person;Organization
Text:van heflin,van heflin,Text
Text:snl,snl,Text
Text:steve barron,steve barron,Text
Person;Organization:Greg Berlanti,Greg Berlanti,Person;Organization
Text:bar,bar,Text
Person;Organization:Terry Miles,Terry Miles,Person;Organization
Person;Organization:Washington Irving,Washington Irving,Person;Organization
Person;Organization:Kenneth Grahame,Kenneth Grahame,Person;Organization
Person;Organization:Tim Ryan,Tim Ryan,Person;Organization
Person:Tim Ryan,Tim Ryan,Person
Person:Peter Cookson,Peter Cookson,Person
Person;Organization:Philippe Muyl,Philippe Muyl,Person;Organization
Person:Claire Bouanich,Claire Bouanich,Person
Person;Organization:Liza Johnson,Liza Johnson,Person;Organization
Person:John Slattery,John Slattery,Person
Person:Kenny Wormald,Kenny Wormald,Person
Person;Organization:John Bright,John Bright,Person;Organization
Person;Organization:Kubec Glasmon,Kubec Glasmon,Person;Organization
Person:Edward Woods,Edward Woods,Person
Text:jean harlow,jean harlow,Text
Person;Organization:I.A.R. Wylie,I.A.R. Wylie,Person;Organization
Person:Pamela Britton,Pamela Britton,Person
Person:Mick Jagger,Mick Jagger,Person
Person:Mark McManus,Mark McManus,Person
Person;Organization:Tran Anh Hung,Tran Anh Hung,Person;Organization
Person:Jeannie Carson,Jeannie Carson,Person
Person;Organization:Henrik Ibsen,Henrik Ibsen,Person;Organization
Person;Organization:Gary Halvorson,Gary Halvorson,Person;Organization
Text:vanessa l. williams,vanessa l. williams,Text
Person;Organization:Dennis Devine,Dennis Devine,Person;Organization
Person:Kelly Kula,Kelly Kula,Person
Person:Malerie Grady,Malerie Grady,Person
Person:Grant Mitchell,Grant Mitchell,Person
Person:Frances Starr,Frances Starr,Person
Person;Organization:Steve Mitchell,Steve Mitchell,Person;Organization
Person:Tony O'Dell,Tony O'Dell,Person
Person;Organization:Simon Brand,Simon Brand,Person;Organization
