:START_ID,:END_ID,:TYPE
Movie:American Gun,Person:Virginia Madsen,STARRED_ACTORS
Movie:American Gun,Person:James Coburn,STARRED_ACTORS
Movie:American Gun,Person:Alexandra Holden,STARRED_ACTORS
Movie:American Gun,Person:Barbara Bain,STARRED_ACTORS
Movie:American Gun,Date:2002,RELEASE_YEAR
Movie:American Gun,Text:Drama,HAS_GENRE
Movie:300,Person;Organization:Zack Snyder,DIRECTED_BY
Movie:300,Person;Organization:Frank Miller,WRITTEN_BY
Movie:300,Person;Organization:Zack Snyder,WRITTEN_BY
Movie:300,Person;Organization:Lynn Varley,WRITTEN_BY
Movie:300,Person:Gerard Butler,STARRED_ACTORS
Movie:300,Person:Lena Headey,STARRED_ACTORS
Movie:300,Person:David Wenham,STARRED_ACTORS
Movie:300,Text:Fantasy,HAS_GENRE
Movie:300,Text:War,HAS_GENRE
Movie:300,Text:comic book,HAS_TAGS
Movie:300,Text:war,HAS_TAGS
Movie:300,Text:r,HAS_TAGS
Movie:300,Text:historical,HAS_TAGS
Movie:300,Text:epic,HAS_TAGS
Movie:300,Text:gerard butler,HAS_TAGS
Movie:300,Text:visual,HAS_TAGS
Movie:300,Text:frank miller,HAS_TAGS
Movie:300,Text:zack snyder,HAS_TAGS
Movie:300,Text:graphic novel,HAS_TAGS
Movie:300,Text:comic,HAS_TAGS
Movie:300,Text:queen,HAS_TAGS
Movie:300,Text:king,HAS_TAGS
Movie:300,Text:thermopylae,HAS_TAGS
Movie:Some Came Running,Person;Organization:Vincente Minnelli,DIRECTED_BY
Movie:Some Came Running,Person;Organization:James Jones,WRITTEN_BY
Movie:Some Came Running,Person:Shirley MacLaine,STARRED_ACTORS
Movie:Some Came Running,Person:Frank Sinatra,STARRED_ACTORS
Movie:Some Came Running,Person:Dean Martin,STARRED_ACTORS
Movie:Some Came Running,Person:Martha Hyer,STARRED_ACTORS
Movie:Some Came Running,Date:1958,RELEASE_YEAR
Movie:Some Came Running,Text:frank sinatra,HAS_TAGS
Movie:Some Came Running,Text:vincente minnelli,HAS_TAGS
Movie:Gray Lady Down,Person;Organization:David Lavallee,WRITTEN_BY
Movie:Gray Lady Down,Person:Ned Beatty,STARRED_ACTORS
Movie:Gray Lady Down,Person:Charlton Heston,STARRED_ACTORS
Movie:Gray Lady Down,Person:Stacy Keach,STARRED_ACTORS
Movie:Gray Lady Down,Person:David Carradine,STARRED_ACTORS
Movie:Gray Lady Down,Date:1978,RELEASE_YEAR
Movie:Diving In,Person;Organization:Strathford Hamilton,DIRECTED_BY
Movie:Diving In,Person:Matt Adler,STARRED_ACTORS
Movie:Diving In,Date:1990,RELEASE_YEAR
Movie:Full Body Massage,Person;Organization:Nicolas Roeg,DIRECTED_BY
Movie:Full Body Massage,Person:Mimi Rogers,STARRED_ACTORS
Movie:Full Body Massage,Person:Bryan Brown,STARRED_ACTORS
Movie:Full Body Massage,Date:1995,RELEASE_YEAR
Movie:Finding Forrester,Person;Organization:Gus Van Sant,DIRECTED_BY
Movie:Finding Forrester,Person;Organization:Mike Rich,WRITTEN_BY
Movie:Finding Forrester,Person:Sean Connery,STARRED_ACTORS
Movie:Finding Forrester,Person:F. Murray Abraham,STARRED_ACTORS
Movie:Finding Forrester,Person:Anna Paquin,STARRED_ACTORS
Movie:Finding Forrester,Person:Rob Brown,STARRED_ACTORS
Movie:Finding Forrester,Date:2000,RELEASE_YEAR
Movie:Finding Forrester,Text:Drama,HAS_GENRE
Movie:Finding Forrester,Text:high school,HAS_TAGS
Movie:Finding Forrester,Text:sean connery,HAS_TAGS
Movie:Finding Forrester,Text:writing,HAS_TAGS
Movie:Finding Forrester,Text:gus van sant,HAS_TAGS
Movie:Finding Forrester,Text:michael pitt,HAS_TAGS
Movie:Finding Forrester,Text:f. murray abraham,HAS_TAGS
Movie:London After Midnight,Person;Organization:Tod Browning,WRITTEN_BY
Movie:London After Midnight,Person:Lon Chaney,STARRED_ACTORS
Movie:London After Midnight,Person:Marceline Day,STARRED_ACTORS
Movie:London After Midnight,Person:Polly Moran,STARRED_ACTORS
Movie:London After Midnight,Date:2002,RELEASE_YEAR
Movie:London After Midnight,Text:Horror,HAS_GENRE
Movie:London After Midnight,Text:horror,HAS_TAGS
Movie:The Blue Max,Person;Organization:John Guillermin,DIRECTED_BY
Movie:The Blue Max,Person;Organization:David Pursall,WRITTEN_BY
Movie:The Blue Max,Person;Organization:Jack Seddon,WRITTEN_BY
Movie:The Blue Max,Person;Organization:Ben Barzman,WRITTEN_BY
Movie:The Blue Max,Person;Organization:Basilio Franchina,WRITTEN_BY
Movie:The Blue Max,Person;Organization:Gerald Hanley,WRITTEN_BY
Movie:The Blue Max,Person:James Mason,STARRED_ACTORS
Movie:The Blue Max,Person:Ursula Andress,STARRED_ACTORS
Movie:The Blue Max,Person:George Peppard,STARRED_ACTORS
Movie:The Blue Max,Person:Jeremy Kemp,STARRED_ACTORS
Movie:The Blue Max,Date:1966,RELEASE_YEAR
Movie:The Blue Max,Text:War,HAS_GENRE
Movie:The Blue Max,Text:world war i,HAS_TAGS
Movie:The Blue Max,Text:john guillermin,HAS_TAGS
Movie:Tomorrow Never Dies,Person;Organization:Roger Spottiswoode,DIRECTED_BY
Movie:Tomorrow Never Dies,Person;Organization:Bruce Feirstein,WRITTEN_BY
Movie:Tomorrow Never Dies,Person:Pierce Brosnan,STARRED_ACTORS
Movie:Tomorrow Never Dies,Date:1997,RELEASE_YEAR
Movie:Tomorrow Never Dies,Language;Text:German,IN_LANGUAGE
Movie:Tomorrow Never Dies,Text:james bond,HAS_TAGS
Movie:Tomorrow Never Dies,Text:spy,HAS_TAGS
Movie:Tomorrow Never Dies,Text:bond,HAS_TAGS
Movie:Tomorrow Never Dies,Text:pierce brosnan,HAS_TAGS
Movie:The Apprenticeship of Duddy Kravitz,Person;Organization:Ted Kotcheff,DIRECTED_BY
Movie:The Apprenticeship of Duddy Kravitz,Person;Organization:Mordecai Richler,WRITTEN_BY
Movie:The Apprenticeship of Duddy Kravitz,Person:Richard Dreyfuss,STARRED_ACTORS
Movie:The Apprenticeship of Duddy Kravitz,Date:1974,RELEASE_YEAR
Movie:The Apprenticeship of Duddy Kravitz,Text:Drama,HAS_GENRE
Movie:The Apprenticeship of Duddy Kravitz,Text:Comedy,HAS_GENRE
Movie:The Apprenticeship of Duddy Kravitz,Text:richard dreyfuss,HAS_TAGS
Movie:The Apprenticeship of Duddy Kravitz,Text:ted kotcheff,HAS_TAGS
Movie:Extreme Movie,Person;Organization:Adam Jay Epstein,DIRECTED_BY
Movie:Extreme Movie,Person;Organization:Andrew Jacobson,DIRECTED_BY
Movie:Extreme Movie,Person;Organization:Andrew Jacobson,WRITTEN_BY
Movie:Extreme Movie,Person;Organization:Adam Jay Epstein,WRITTEN_BY
Movie:Extreme Movie,Person;Organization:Will Forte,WRITTEN_BY
Movie:Extreme Movie,Person;Organization:Jorma Taccone,WRITTEN_BY
Movie:Extreme Movie,Person;Organization:Akiva Schaffer,WRITTEN_BY
Movie:Extreme Movie,Person;Organization:Andy Samberg,WRITTEN_BY
Movie:Extreme Movie,Person:Michael Cera,STARRED_ACTORS
Movie:Extreme Movie,Date:2008,RELEASE_YEAR
Movie:Extreme Movie,Text:Comedy,HAS_GENRE
Movie:The Pleasure Seekers,Person;Organization:Jean Negulesco,DIRECTED_BY
Movie:The Pleasure Seekers,Person;Organization:Edith R. Sommer,WRITTEN_BY
Movie:The Pleasure Seekers,Person;Organization:John H. Secondari,WRITTEN_BY
Movie:The Pleasure Seekers,Person:Carol Lynley,STARRED_ACTORS
Movie:The Pleasure Seekers,Person:Anthony Franciosa,STARRED_ACTORS
Movie:The Pleasure Seekers,Person:Gardner McKay,STARRED_ACTORS
Movie:The Pleasure Seekers,Date:1964,RELEASE_YEAR
Movie:Abandon,Person;Organization:Stephen Gaghan,DIRECTED_BY
Movie:Abandon,Person;Organization:Stephen Gaghan,WRITTEN_BY
Movie:Abandon,Person:Katie Holmes,STARRED_ACTORS
Movie:Abandon,Person:Zooey Deschanel,STARRED_ACTORS
Movie:Abandon,Person:Benjamin Bratt,STARRED_ACTORS
Movie:Abandon,Person:Charlie Hunnam,STARRED_ACTORS
Movie:Abandon,Date:2002,RELEASE_YEAR
Movie:Abandon,Text:zooey deschanel,HAS_TAGS
Movie:Abandon,Text:college,HAS_TAGS
Movie:Abandon,Text:katie holmes,HAS_TAGS
Movie:Bloody Bloody Bible Camp,Person;Organization:Vito Trabucco,DIRECTED_BY
Movie:Bloody Bloody Bible Camp,Person;Organization:Vito Trabucco,WRITTEN_BY
Movie:Bloody Bloody Bible Camp,Person:Reggie Bannister,STARRED_ACTORS
Movie:Bloody Bloody Bible Camp,Person:Tim Sullivan,STARRED_ACTORS
Movie:Bloody Bloody Bible Camp,Person:Ron Jeremy,STARRED_ACTORS
Movie:Bloody Bloody Bible Camp,Date:2012,RELEASE_YEAR
Movie:Bloody Bloody Bible Camp,Text:Comedy,HAS_GENRE
Movie:Bloody Bloody Bible Camp,Text:Horror,HAS_GENRE
Movie:Falling Angels,Person;Organization:Scott Smith,DIRECTED_BY
Movie:Falling Angels,Person;Organization:Barbara Gowdy,WRITTEN_BY
Movie:Falling Angels,Person;Organization:Esta Spalding,WRITTEN_BY
Movie:Falling Angels,Date:2003,RELEASE_YEAR
Movie:Tomorrow Night,Person;Organization:Louis C.K.,DIRECTED_BY
Movie:Tomorrow Night,Person;Organization:Louis C.K.,WRITTEN_BY
Movie:Tomorrow Night,Date:1998,RELEASE_YEAR
Movie:Tomorrow Night,Text:Comedy,HAS_GENRE
Movie:Tomorrow Night,Text:comedy,HAS_TAGS
Movie:Tomorrow Night,Text:louis c.k,HAS_TAGS
Movie:Arthur and the Invisibles,Person;Organization:Luc Besson,DIRECTED_BY
Movie:Arthur and the Invisibles,Person;Organization:Luc Besson,WRITTEN_BY
Movie:Arthur and the Invisibles,Date:2006,RELEASE_YEAR
Movie:Arthur and the Invisibles,Language;Text:English,IN_LANGUAGE
Movie:Arthur and the Invisibles,Text:animated,HAS_TAGS
Movie:Arthur and the Invisibles,Text:luc besson,HAS_TAGS
Movie:Marvin's Room,Person;Organization:Jerry Zaks,DIRECTED_BY
Movie:Marvin's Room,Person;Organization:Scott McPherson,WRITTEN_BY
Movie:Marvin's Room,Person:Leonardo DiCaprio,STARRED_ACTORS
Movie:Marvin's Room,Person:Robert De Niro,STARRED_ACTORS
Movie:Marvin's Room,Person:Diane Keaton,STARRED_ACTORS
Movie:Marvin's Room,Person:Meryl Streep,STARRED_ACTORS
Movie:Marvin's Room,Date:1996,RELEASE_YEAR
Movie:Marvin's Room,Text:Drama,HAS_GENRE
Movie:Marvin's Room,Text:leonardo dicaprio,HAS_TAGS
Movie:Marvin's Room,Text:robert de niro,HAS_TAGS
Movie:Marvin's Room,Text:meryl streep,HAS_TAGS
Movie:Marvin's Room,Text:diane keaton,HAS_TAGS
Movie:Marvin's Room,Text:hume cronyn,HAS_TAGS
Movie:In Love and War,Person;Organization:Richard Attenborough,DIRECTED_BY
Movie:In Love and War,Person;Organization:James Nagel,WRITTEN_BY
Movie:In Love and War,Person;Organization:Henry S. Villard,WRITTEN_BY
Movie:In Love and War,Person:Sandra Bullock,STARRED_ACTORS
Movie:In Love and War,Person:Chris O'Donnell,STARRED_ACTORS
Movie:In Love and War,Person:Mackenzie Astin,STARRED_ACTORS
Movie:In Love and War,Person:Margot Steinberg,STARRED_ACTORS
Movie:In Love and War,Date:1996,RELEASE_YEAR
Movie:In Love and War,Text:Drama,HAS_GENRE
Movie:In Love and War,Text:Romance,HAS_GENRE
Movie:In Love and War,Text:romantic,HAS_TAGS
Movie:In Love and War,Text:sandra bullock,HAS_TAGS
Movie:In Love and War,Text:chris o'donnell,HAS_TAGS
Movie:In Love and War,Text:hemingway,HAS_TAGS
Movie:A Hijacking,Person;Organization:Tobias Lindholm,DIRECTED_BY
Movie:A Hijacking,Person;Organization:Tobias Lindholm,WRITTEN_BY
Movie:A Hijacking,Date:2012,RELEASE_YEAR
Movie:A Hijacking,Language;Text:Danish,IN_LANGUAGE
Movie:A Hijacking,Text:Thriller,HAS_GENRE
Movie:A Hijacking,Text:thriller,HAS_TAGS
Movie:Transylmania,Person;Organization:Scott Hillenbrand,DIRECTED_BY
Movie:Transylmania,Person;Organization:Patrick Casey,WRITTEN_BY
Movie:Transylmania,Person:Patrick Casey,STARRED_ACTORS
Movie:Transylmania,Date:2009,RELEASE_YEAR
Movie:Transylmania,Text:Comedy,HAS_GENRE
Movie:Transylmania,Text:Horror,HAS_GENRE
Movie:Ring of Darkness,Person;Organization:David DeCoteau,DIRECTED_BY
Movie:Ring of Darkness,Date:2004,RELEASE_YEAR
Movie:Ring of Darkness,Language;Text:English,IN_LANGUAGE
Movie:Ring of Darkness,Text:Horror,HAS_GENRE
Movie:Mansome,Person;Organization:Morgan Spurlock,DIRECTED_BY
Movie:Mansome,Person;Organization:Morgan Spurlock,WRITTEN_BY
Movie:Mansome,Person:Jason Bateman,STARRED_ACTORS
Movie:Mansome,Person:Will Arnett,STARRED_ACTORS
Movie:Mansome,Date:2012,RELEASE_YEAR
Movie:Mansome,Text:Documentary,HAS_GENRE
Movie:The Eye of the Storm,Person;Organization:Fred Schepisi,DIRECTED_BY
Movie:The Eye of the Storm,Person;Organization:Patrick White,WRITTEN_BY
Movie:The Eye of the Storm,Person:Geoffrey Rush,STARRED_ACTORS
Movie:The Eye of the Storm,Person:Charlotte Rampling,STARRED_ACTORS
Movie:The Eye of the Storm,Date:2011,RELEASE_YEAR
Movie:The Eye of the Storm,Text:Drama,HAS_GENRE
Movie:The Blue Bird,Person;Organization:Walter Lang,DIRECTED_BY
Movie:The Blue Bird,Person;Organization:Walter Bullock,WRITTEN_BY
Movie:The Blue Bird,Person;Organization:Maurice Maeterlinck,WRITTEN_BY
Movie:The Blue Bird,Person:Shirley Temple,STARRED_ACTORS
Movie:The Blue Bird,Date:1940,RELEASE_YEAR
Movie:The Blue Bird,Text:Fantasy,HAS_GENRE
Movie:The Blue Bird,Text:shirley temple,HAS_TAGS
Movie:The Blue Bird,Text:walter lang,HAS_TAGS
Movie:Love and Other Catastrophes,Person:Frances O'Connor,STARRED_ACTORS
Movie:Love and Other Catastrophes,Person:Matthew Dyktynski,STARRED_ACTORS
Movie:Love and Other Catastrophes,Person:Matt Day,STARRED_ACTORS
Movie:Love and Other Catastrophes,Person:Alice Garner,STARRED_ACTORS
Movie:Love and Other Catastrophes,Date:1996,RELEASE_YEAR
Movie:Love and Other Catastrophes,Text:Comedy,HAS_GENRE
Movie:George of the Jungle,Person;Organization:Jay Ward,WRITTEN_BY
Movie:George of the Jungle,Person:Brendan Fraser,STARRED_ACTORS
Movie:George of the Jungle,Person:Leslie Mann,STARRED_ACTORS
Movie:George of the Jungle,Person:Thomas Haden Church,STARRED_ACTORS
Movie:George of the Jungle,Date:1997,RELEASE_YEAR
Movie:George of the Jungle,Text:Action,HAS_GENRE
Movie:George of the Jungle,Text:brendan fraser,HAS_TAGS
Movie:Tusk,Person;Organization:Kevin Smith,DIRECTED_BY
Movie:Tusk,Person;Organization:Kevin Smith,WRITTEN_BY
Movie:Tusk,Person:Haley Joel Osment,STARRED_ACTORS
Movie:Tusk,Person:Justin Long,STARRED_ACTORS
Movie:Tusk,Person:Michael Parks,STARRED_ACTORS
Movie:Tusk,Date:2014,RELEASE_YEAR
Movie:Tusk,Text:Drama,HAS_GENRE
Movie:Tusk,Text:Comedy,HAS_GENRE
Movie:Tusk,Text:Horror,HAS_GENRE
Movie:Tusk,Text:horror,HAS_TAGS
Movie:Tusk,Text:kevin smith,HAS_TAGS
Movie:Tusk,Text:justin long,HAS_TAGS
Movie:The Paper Will Be Blue,Person;Organization:Radu Muntean,DIRECTED_BY
Movie:The Paper Will Be Blue,Person;Organization:Radu Muntean,WRITTEN_BY
Movie:The Paper Will Be Blue,Date:2006,RELEASE_YEAR
Movie:The Paper Will Be Blue,Language;Text:Romanian,IN_LANGUAGE
Movie:Ten Inch Hero,Person;Organization:David Mackay,DIRECTED_BY
Movie:Ten Inch Hero,Person;Organization:Betsy Morris,WRITTEN_BY
Movie:Ten Inch Hero,Date:2007,RELEASE_YEAR
Movie:Ten Inch Hero,Text:Comedy,HAS_GENRE
Movie:Intimate Relations,Person;Organization:Philip Goodhew,DIRECTED_BY
Movie:Intimate Relations,Person;Organization:Philip Goodhew,WRITTEN_BY
Movie:Intimate Relations,Person:Julie Walters,STARRED_ACTORS
Movie:Intimate Relations,Person:Rupert Graves,STARRED_ACTORS
Movie:Intimate Relations,Person:Laura Sadler,STARRED_ACTORS
Movie:Intimate Relations,Date:1996,RELEASE_YEAR
Movie:Intimate Relations,Text:Drama,HAS_GENRE
Movie:Intimate Relations,Text:Comedy,HAS_GENRE
Movie:Intimate Relations,Number:good,HAS_IMDB_RATING
Movie:Deck the Halls,Person;Organization:John Whitesell,DIRECTED_BY
Movie:Deck the Halls,Person:Matthew Broderick,STARRED_ACTORS
Movie:Deck the Halls,Person:Danny DeVito,STARRED_ACTORS
Movie:Deck the Halls,Person:Kristin Davis,STARRED_ACTORS
Movie:Deck the Halls,Person:Kristin Chenoweth,STARRED_ACTORS
Movie:Deck the Halls,Date:2006,RELEASE_YEAR
Movie:Deck the Halls,Text:Comedy,HAS_GENRE
Movie:Deck the Halls,Text:christmas,HAS_TAGS
Movie:Deck the Halls,Text:matthew broderick,HAS_TAGS
Movie:Deck the Halls,Text:danny devito,HAS_TAGS
Movie:7 Seconds,Person;Organization:Simon Fellows,DIRECTED_BY
Movie:7 Seconds,Person:Wesley Snipes,STARRED_ACTORS
Movie:7 Seconds,Person:Tamzin Outhwaite,STARRED_ACTORS
Movie:7 Seconds,Date:2005,RELEASE_YEAR
Movie:7 Seconds,Text:Crime,HAS_GENRE
Movie:Medea,Person;Organization:Pier Paolo Pasolini,DIRECTED_BY
Movie:Medea,Person;Organization:Pier Paolo Pasolini,WRITTEN_BY
Movie:Medea,Person:Maria Callas,STARRED_ACTORS
Movie:Medea,Date:1969,RELEASE_YEAR
Movie:Medea,Text:pier paolo pasolini,HAS_TAGS
Movie:Hank and Mike,Person;Organization:Matthiew Klinck,DIRECTED_BY
Movie:Hank and Mike,Person;Organization:Thomas Michael,WRITTEN_BY
Movie:Hank and Mike,Person;Organization:Paolo Mancini,WRITTEN_BY
Movie:Hank and Mike,Person:Thomas Michael,STARRED_ACTORS
Movie:Hank and Mike,Person:Paolo Mancini,STARRED_ACTORS
Movie:Hank and Mike,Date:2008,RELEASE_YEAR
Movie:Hank and Mike,Text:Comedy,HAS_GENRE
Movie:The Girl,Person;Organization:Sande Zeig,DIRECTED_BY
Movie:The Girl,Person;Organization:Sande Zeig,WRITTEN_BY
Movie:The Girl,Person;Organization:Monique Wittig,WRITTEN_BY
Movie:The Girl,Person:Claire Keim,STARRED_ACTORS
Movie:The Girl,Person:Agathe de La Boulaye,STARRED_ACTORS
Movie:The Girl,Date:2000,RELEASE_YEAR
Movie:The Girl,Language;Text:French,IN_LANGUAGE
Movie:The Girl,Text:Drama,HAS_GENRE
Movie:Foxcatcher,Person;Organization:Bennett Miller,DIRECTED_BY
Movie:Foxcatcher,Person;Organization:Dan Futterman,WRITTEN_BY
Movie:Foxcatcher,Person;Organization:E. Max Frye,WRITTEN_BY
Movie:Foxcatcher,Person:Mark Ruffalo,STARRED_ACTORS
Movie:Foxcatcher,Person:Steve Carell,STARRED_ACTORS
Movie:Foxcatcher,Person:Channing Tatum,STARRED_ACTORS
Movie:Foxcatcher,Date:2014,RELEASE_YEAR
Movie:Foxcatcher,Text:Drama,HAS_GENRE
Movie:Foxcatcher,Text:steve carell,HAS_TAGS
Movie:Foxcatcher,Text:mark ruffalo,HAS_TAGS
Movie:Foxcatcher,Text:competition,HAS_TAGS
Movie:Foxcatcher,Text:channing tatum,HAS_TAGS
Movie:Foxcatcher,Text:bennett miller,HAS_TAGS
Movie:Proxy,Person;Organization:Zack Parker,DIRECTED_BY
Movie:Proxy,Person;Organization:Zack Parker,WRITTEN_BY
Movie:Proxy,Person:Alexia Rasmussen,STARRED_ACTORS
Movie:Proxy,Date:2013,RELEASE_YEAR
Movie:Proxy,Text:Horror,HAS_GENRE
Movie:Waxworks,Person;Organization:Paul Leni,DIRECTED_BY
Movie:Waxworks,Person:Conrad Veidt,STARRED_ACTORS
Movie:Waxworks,Person:Emil Jannings,STARRED_ACTORS
Movie:Waxworks,Person:Werner Krauss,STARRED_ACTORS
Movie:Waxworks,Date:1924,RELEASE_YEAR
Movie:Waxworks,Language;Text:German,IN_LANGUAGE
Movie:Waxworks,Text:Fantasy,HAS_GENRE
Movie:Waxworks,Text:Horror,HAS_GENRE
Movie:Waxworks,Text:writer,HAS_TAGS
Movie:Waxworks,Text:jack the ripper,HAS_TAGS
Movie:Waxworks,Text:conrad veidt,HAS_TAGS
Movie:Waxworks,Text:stories,HAS_TAGS
Movie:7 Khoon Maaf,Person;Organization:Vishal Bhardwaj,DIRECTED_BY
Movie:7 Khoon Maaf,Person;Organization:Vishal Bhardwaj,WRITTEN_BY
Movie:7 Khoon Maaf,Person;Organization:Ruskin Bond,WRITTEN_BY
Movie:7 Khoon Maaf,Person:Priyanka Chopra,STARRED_ACTORS
Movie:7 Khoon Maaf,Person:Vivaan Shah,STARRED_ACTORS
Movie:7 Khoon Maaf,Date:2011,RELEASE_YEAR
Movie:Vendetta,Person;Organization:Stephen Reynolds,DIRECTED_BY
Movie:Vendetta,Person;Organization:Stephen Reynolds,WRITTEN_BY
Movie:Vendetta,Person:Vincent Regan,STARRED_ACTORS
Movie:Vendetta,Person:Danny Dyer,STARRED_ACTORS
Movie:Vendetta,Person:Roxanne McKee,STARRED_ACTORS
Movie:Vendetta,Date:2013,RELEASE_YEAR
Movie:Vendetta,Text:Action,HAS_GENRE
Movie:L.I.E.,Person;Organization:Michael Cuesta,DIRECTED_BY
Movie:L.I.E.,Person;Organization:Michael Cuesta,WRITTEN_BY
Movie:L.I.E.,Person:Paul Dano,STARRED_ACTORS
Movie:L.I.E.,Date:2001,RELEASE_YEAR
Movie:L.I.E.,Text:Drama,HAS_GENRE
Movie:L.I.E.,Text:paul dano,HAS_TAGS
Movie:The Convent,Person;Organization:Manoel de Oliveira,DIRECTED_BY
Movie:The Convent,Person;Organization:Manoel de Oliveira,WRITTEN_BY
Movie:The Convent,Person:John Malkovich,STARRED_ACTORS
Movie:The Convent,Person:Catherine Deneuve,STARRED_ACTORS
Movie:The Convent,Date:1995,RELEASE_YEAR
Movie:The Convent,Language;Text:Portuguese,IN_LANGUAGE
Movie:The Convent,Text:john malkovich,HAS_TAGS
Movie:Death Ship,Person;Organization:Alvin Rakoff,DIRECTED_BY
Movie:Death Ship,Person:Richard Crenna,STARRED_ACTORS
Movie:Death Ship,Person:George Kennedy,STARRED_ACTORS
Movie:Death Ship,Person:Sally Ann Howes,STARRED_ACTORS
Movie:Death Ship,Person:Nick Mancuso,STARRED_ACTORS
Movie:Death Ship,Date:1980,RELEASE_YEAR
Movie:Death Ship,Text:Horror,HAS_GENRE
Movie:Twisted,Person;Organization:Philip Kaufman,DIRECTED_BY
Movie:Twisted,Person;Organization:Sarah Thorp,WRITTEN_BY
Movie:Twisted,Person:Samuel L. Jackson,STARRED_ACTORS
Movie:Twisted,Person:Ashley Judd,STARRED_ACTORS
Movie:Twisted,Date:2004,RELEASE_YEAR
Movie:Twisted,Text:samuel l. jackson,HAS_TAGS
Movie:Twisted,Text:ashley judd,HAS_TAGS
Movie:Twisted,Text:philip kaufman,HAS_TAGS
Movie:Empire of Silver,Person;Organization:Christina Yao,DIRECTED_BY
Movie:Empire of Silver,Person;Organization:Christina Yao,WRITTEN_BY
Movie:Empire of Silver,Person:Aaron Kwok,STARRED_ACTORS
Movie:Empire of Silver,Date:2009,RELEASE_YEAR
Movie:Daens,Person;Organization:Stijn Coninx,DIRECTED_BY
Movie:Daens,Person;Organization:Stijn Coninx,WRITTEN_BY
Movie:Daens,Person;Organization:Louis Paul Boon,WRITTEN_BY
Movie:Daens,Person:Jan Decleir,STARRED_ACTORS
Movie:Daens,Person:Michael Pas,STARRED_ACTORS
Movie:Daens,Person:Gérard Desarthe,STARRED_ACTORS
Movie:Daens,Person:Antje de Boeck,STARRED_ACTORS
Movie:Daens,Date:1992,RELEASE_YEAR
Movie:Daens,Text:Drama,HAS_GENRE
Movie:Lady Snowblood,Person;Organization:Toshiya Fujita,DIRECTED_BY
Movie:Lady Snowblood,Person:Meiko Kaji,STARRED_ACTORS
Movie:Lady Snowblood,Date:1973,RELEASE_YEAR
Movie:Lady Snowblood,Language;Text:Japanese,IN_LANGUAGE
Movie:Saw II,Person;Organization:Darren Lynn Bousman,DIRECTED_BY
Movie:Saw II,Person;Organization:Leigh Whannell,WRITTEN_BY
Movie:Saw II,Person;Organization:Darren Lynn Bousman,WRITTEN_BY
Movie:Saw II,Person:Tobin Bell,STARRED_ACTORS
Movie:Saw II,Person:Shawnee Smith,STARRED_ACTORS
Movie:Saw II,Person:Donnie Wahlberg,STARRED_ACTORS
Movie:Saw II,Person:Erik Knudsen,STARRED_ACTORS
Movie:Saw II,Date:2005,RELEASE_YEAR
Movie:Saw II,Text:Horror,HAS_GENRE
Movie:Saw II,Text:horror,HAS_TAGS
Movie:Saw II,Text:franchise,HAS_TAGS
Movie:Saw II,Text:police,HAS_TAGS
Movie:Saw II,Text:sequel,HAS_TAGS
Movie:Saw II,Text:darren lynn bousman,HAS_TAGS
Movie:Rubin and Ed,Person;Organization:Trent Harris,DIRECTED_BY
Movie:Rubin and Ed,Person;Organization:Trent Harris,WRITTEN_BY
Movie:Rubin and Ed,Person:Crispin Glover,STARRED_ACTORS
Movie:Rubin and Ed,Date:1991,RELEASE_YEAR
Movie:Rubin and Ed,Text:Comedy,HAS_GENRE
Movie:Rubin and Ed,Text:cat,HAS_TAGS
Movie:Rubin and Ed,Text:crispin glover,HAS_TAGS
Movie:Rubin and Ed,Text:trent harris,HAS_TAGS
Movie:Ride the Pink Horse,Person;Organization:Robert Montgomery,DIRECTED_BY
Movie:Ride the Pink Horse,Person;Organization:Ben Hecht,WRITTEN_BY
Movie:Ride the Pink Horse,Person;Organization:Dorothy B. Hughes,WRITTEN_BY
Movie:Ride the Pink Horse,Person:Robert Montgomery,STARRED_ACTORS
Movie:Ride the Pink Horse,Person:Thomas Gomez,STARRED_ACTORS
Movie:Ride the Pink Horse,Date:1947,RELEASE_YEAR
Movie:Ride the Pink Horse,Text:Drama,HAS_GENRE
Movie:Ride the Pink Horse,Text:robert montgomery,HAS_TAGS
Movie:Dark and Stormy Night,Person;Organization:Larry Blamire,DIRECTED_BY
Movie:Dark and Stormy Night,Person;Organization:Larry Blamire,WRITTEN_BY
Movie:Dark and Stormy Night,Person:Larry Blamire,STARRED_ACTORS
Movie:Dark and Stormy Night,Date:2009,RELEASE_YEAR
Movie:Dark and Stormy Night,Text:Mystery,HAS_GENRE
Movie:A Better Way to Die,Person;Organization:Scott Wiper,DIRECTED_BY
Movie:A Better Way to Die,Person;Organization:Scott Wiper,WRITTEN_BY
Movie:A Better Way to Die,Person:Scott Wiper,STARRED_ACTORS
Movie:A Better Way to Die,Date:2000,RELEASE_YEAR
Movie:A Better Way to Die,Text:Action,HAS_GENRE
Movie:A Better Way to Die,Text:Thriller,HAS_GENRE
Movie:Best Boy,Person;Organization:Ira Wohl,DIRECTED_BY
Movie:Best Boy,Person;Organization:Ira Wohl,WRITTEN_BY
Movie:Best Boy,Date:1979,RELEASE_YEAR
Movie:Best Boy,Text:Documentary,HAS_GENRE
Movie:Rough Magic,Person;Organization:Clare Peploe,DIRECTED_BY
Movie:Rough Magic,Person;Organization:Clare Peploe,WRITTEN_BY
